"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U900","2020-04-20 03:00:00","63.000","0.000","0.000","23.100","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","23.800","","23.100",""
"C0Z230","2020-04-20 03:00:00","31.000","315.000","4.000","25.300","0.640","1009.200","","0.000","-99.000","-99.000","-99.000","25.800","","24.100",""
"C0F9O0","2020-04-20 03:00:00","175.000","0.000","0.100","24.700","1.000","991.900","","0.000","-99.000","-99.000","-99.000","25.200","","24.600",""
"C0R770","2020-04-20 03:00:00","93.000","248.000","2.600","23.300","0.950","1000.900","","0.000","-99.000","-99.000","-99.000","23.500","","20.600",""
"C0C540","2020-04-20 03:00:00","46.000","287.000","1.000","23.800","0.930","1007.100","","0.000","-99.000","-99.000","-99.000","24.400","","23.800",""
"C0G770","2020-04-20 03:00:00","15.000","0.000","0.000","24.500","0.920","1010.200","","0.000","-99.000","-99.000","-99.000","24.900","","24.500",""
"C0V670","2020-04-20 03:00:00","20.000","350.000","0.700","25.300","0.910","1009.400","","0.000","-99.000","-99.000","-99.000","25.900","","25.300",""
"C0A870","2020-04-20 03:00:00","685.000","296.000","3.100","19.800","1.000","934.400","","0.000","9.900","266.000","","20.700","","19.800",""
"C0R220","2020-04-20 03:00:00","23.000","81.000","1.300","23.400","1.000","1009.500","","0.000","-99.000","-99.000","-99.000","24.200","","22.900",""
"C0Z220","2020-04-20 03:00:00","589.000","256.000","1.600","20.600","0.730","948.200","","0.000","-99.000","-99.000","-99.000","21.700","","20.500",""
"C0D560","2020-04-20 03:00:00","147.000","100.000","0.800","22.600","0.760","996.000","","0.000","-99.000","-99.000","-99.000","23.800","","22.500",""
"C0I380","2020-04-20 03:00:00","258.000","0.000","0.000","21.000","0.960","982.100","","0.000","-99.000","-99.000","-99.000","22.700","","20.800",""
"C0Z020","2020-04-20 03:00:00","211.000","338.000","2.100","21.800","0.960","987.000","","0.000","-99.000","-99.000","-99.000","22.600","","21.800",""
"C0Z190","2020-04-20 03:00:00","62.000","308.000","3.700","25.600","0.520","1004.700","","0.000","-99.000","-99.000","-99.000","25.600","","23.200",""
"C0C710","2020-04-20 03:00:00","143.000","0.000","0.000","20.600","0.990","996.500","","0.000","-99.000","-99.000","-99.000","21.700","","20.600",""
"C0D360","2020-04-20 03:00:00","523.000","0.000","0.000","17.500","0.960","952.800","","0.000","-99.000","-99.000","-99.000","18.200","","17.300",""
"C0C680","2020-04-20 03:00:00","228.000","0.000","0.000","22.500","0.930","984.900","","0.000","-99.000","-99.000","-99.000","22.700","","22.300",""
"C0X140","2020-04-20 03:00:00","17.000","0.000","0.200","24.000","0.970","1009.600","","0.000","-99.000","-99.000","-99.000","25.300","","24.000",""
"C0V710","2020-04-20 03:00:00","34.000","318.000","1.000","25.500","0.830","1007.700","","0.000","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0G840","2020-04-20 03:00:00","32.000","0.000","0.000","23.600","0.990","1007.600","","0.000","-99.000","-99.000","-99.000","24.600","","23.600",""
"C0S890","2020-04-20 03:00:00","238.000","350.000","0.300","21.400","0.880","987.800","","0.000","-99.000","-99.000","-99.000","22.600","","21.400",""
"C0T820","2020-04-20 03:00:00","550.000","0.000","0.000","17.000","0.770","955.500","","0.000","-99.000","-99.000","-99.000","18.900","","17.000",""
"C0F9I0","2020-04-20 03:00:00","194.000","0.000","0.100","23.800","0.960","989.600","","0.000","-99.000","-99.000","-99.000","24.500","","23.800",""
"C0C650","2020-04-20 03:00:00","208.000","218.000","0.300","21.200","0.890","988.700","","0.000","-99.000","-99.000","-99.000","23.300","","21.200",""
"C0R600","2020-04-20 03:00:00","766.000","50.000","0.800","23.200","0.440","927.000","","0.000","-99.000","-99.000","-99.000","25.200","","23.200",""
"C0Z320","2020-04-20 03:00:00","646.000","291.000","1.400","16.100","0.890","940.400","","0.000","-99.000","-99.000","-99.000","17.700","","16.100",""
"C0V210","2020-04-20 03:00:00","734.000","0.000","0.000","17.400","0.680","932.100","","0.000","-99.000","-99.000","-99.000","19.600","","17.200",""
"C0K240","2020-04-20 03:00:00","1132.000","305.000","1.500","19.400","0.500","891.700","","0.000","-99.000","-99.000","-99.000","22.200","","19.400",""
"C0M520","2020-04-20 03:00:00","15.000","101.000","0.900","23.000","0.960","1009.700","","0.000","-99.000","-99.000","-99.000","23.900","","23.000",""
"C0A530","2020-04-20 03:00:00","300.000","0.000","0.000","19.700","0.990","978.800","","0.000","-99.000","-99.000","-99.000","20.000","","19.500",""
"C0E820","2020-04-20 03:00:00","220.000","197.000","0.900","20.200","0.850","987.500","","0.000","-99.000","-99.000","-99.000","21.500","","20.200",""
"C0K450","2020-04-20 03:00:00","35.000","94.000","0.700","24.100","0.950","1007.200","","0.000","-99.000","-99.000","-99.000","24.700","","24.100",""
"C0G760","2020-04-20 03:00:00","53.000","190.000","0.300","24.200","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","24.800","","24.200",""
"CM0120","2020-04-20 03:00:00","4.000","125.000","0.500","24.000","0.840","1011.300","","0.000","-99.000","-99.000","-99.000","25.200","","23.900",""
"C0Z290","2020-04-20 03:00:00","946.000","0.000","0.000","19.200","0.990","908.800","","0.000","-99.000","-99.000","-99.000","20.000","","19.200",""
"C0V680","2020-04-20 03:00:00","40.000","70.000","0.400","24.500","0.910","1007.100","","0.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0R760","2020-04-20 03:00:00","336.000","287.000","1.700","24.200","0.460","973.500","","0.000","8.900","266.000","","25.500","","24.200",""
"C0F9U0","2020-04-20 03:00:00","74.000","228.000","0.900","25.200","0.900","1003.500","","0.000","-99.000","-99.000","-99.000","25.500","","25.100",""
"C0AI10","2020-04-20 03:00:00","76.000","220.000","0.700","21.500","0.930","1003.500","","0.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0V530","2020-04-20 03:00:00","34.000","0.000","0.100","23.500","1.000","1007.800","","0.000","-99.000","-99.000","-99.000","24.300","","22.600",""
"C0R790","2020-04-20 03:00:00","111.000","308.000","0.800","26.600","0.520","998.800","","0.000","-99.000","-99.000","-99.000","28.600","","26.600",""
"C0R550","2020-04-20 03:00:00","38.000","63.000","1.600","21.700","1.000","1008.200","","0.000","-99.000","-99.000","-99.000","22.300","","20.800",""
"C0F9L0","2020-04-20 03:00:00","253.000","0.000","0.000","24.300","0.910","983.100","","0.000","-99.000","-99.000","-99.000","24.900","","24.300",""
"C0A950","2020-04-20 03:00:00","60.000","318.000","5.200","22.400","1.000","1005.800","","0.000","-99.000","-99.000","-99.000","24.700","","22.400",""
"C0R160","2020-04-20 03:00:00","45.000","0.000","0.200","22.700","0.990","1006.200","","0.000","-99.000","-99.000","-99.000","24.100","","22.000",""
"C0F9S0","2020-04-20 03:00:00","43.000","292.000","0.800","25.100","0.850","1007.100","","0.000","-99.000","-99.000","-99.000","25.300","","25.100",""
"C0M820","2020-04-20 03:00:00","980.000","0.000","0.000","17.300","0.550","905.600","","0.000","-99.000","-99.000","-99.000","17.900","","17.200",""
"C0G870","2020-04-20 03:00:00","12.000","0.000","0.000","23.000","0.870","1011.300","","0.000","-99.000","-99.000","-99.000","23.600","","23.000",""
"C0R530","2020-04-20 03:00:00","16.000","64.000","2.000","23.500","0.810","1009.900","","0.000","-99.000","-99.000","-99.000","25.800","","23.500",""
"C0O840","2020-04-20 03:00:00","134.000","4.000","0.300","23.100","1.000","995.000","","0.000","-99.000","-99.000","-99.000","23.400","","23.100",""
"C0A890","2020-04-20 03:00:00","40.000","0.000","0.000","20.500","0.960","1007.200","","0.000","-99.000","-99.000","-99.000","20.800","","20.100",""
"C0A660","2020-04-20 03:00:00","97.000","0.000","0.200","21.900","0.960","1001.200","","0.000","-99.000","-99.000","-99.000","21.900","","20.900",""
"C0T9H0","2020-04-20 03:00:00","725.000","335.000","3.000","20.900","0.990","932.600","","0.000","-99.000","-99.000","-99.000","21.800","","20.900",""
"C0R270","2020-04-20 03:00:00","51.000","0.000","0.200","23.500","1.000","1004.600","","0.000","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0O980","2020-04-20 03:00:00","18.000","0.000","0.000","22.300","0.990","1011.000","","0.000","-99.000","-99.000","-99.000","22.600","","21.900",""
"C0T9I0","2020-04-20 03:00:00","152.000","217.000","1.300","23.500","0.980","995.500","","0.000","-99.000","-99.000","-99.000","24.600","","23.500",""
"C0V760","2020-04-20 03:00:00","30.000","70.000","0.700","23.900","1.000","1008.900","","0.000","-99.000","-99.000","-99.000","25.300","","23.900",""
"C0AG90","2020-04-20 03:00:00","25.000","0.000","0.000","24.400","0.930","1010.100","","0.000","-99.000","-99.000","-99.000","25.100","","24.200",""
"C0R570","2020-04-20 03:00:00","37.000","13.000","1.500","23.600","0.910","1006.700","","0.000","-99.000","-99.000","-99.000","24.800","","23.600",""
"C0O900","2020-04-20 03:00:00","9.000","76.000","0.800","23.200","0.990","1011.000","","0.000","-99.000","-99.000","-99.000","23.400","","23.000",""
"C0AD00","2020-04-20 03:00:00","86.000","347.000","0.800","24.000","0.930","1002.900","","0.000","-99.000","-99.000","-99.000","25.300","","24.000",""
"C0V700","2020-04-20 03:00:00","24.000","23.000","0.700","25.400","0.840","1008.300","","0.000","-99.000","-99.000","-99.000","26.000","","25.200",""
"C0AH00","2020-04-20 03:00:00","38.000","32.000","1.800","23.000","1.000","1007.900","","0.000","-99.000","-99.000","-99.000","24.500","","23.000",""
"C0X080","2020-04-20 03:00:00","2.000","73.000","1.000","22.700","0.980","1011.400","","0.000","-99.000","-99.000","-99.000","24.000","","22.600",""
"C0G910","2020-04-20 03:00:00","42.000","0.000","0.000","24.600","0.930","1006.000","","0.000","-99.000","-99.000","-99.000","25.400","","24.600",""
"C0I480","2020-04-20 03:00:00","2165.000","0.000","0.000","10.700","0.580","789.700","","0.000","-99.000","-99.000","-99.000","12.300","","9.600",""
"C0R710","2020-04-20 03:00:00","117.000","276.000","2.900","23.800","0.970","998.700","","0.000","-99.000","-99.000","-99.000","24.400","","23.800",""
"C0U940","2020-04-20 03:00:00","25.000","269.000","1.000","23.600","0.760","1010.300","","0.000","-99.000","-99.000","-99.000","24.000","","23.400",""
"C0S970","2020-04-20 03:00:00","19.000","291.000","4.900","25.000","0.570","1008.700","","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0V260","2020-04-20 03:00:00","126.000","0.000","0.000","19.900","0.990","997.900","","0.000","-99.000","-99.000","-99.000","22.300","","19.900",""
"C0H990","2020-04-20 03:00:00","3076.000","224.000","3.400","7.000","0.680","707.300","","0.000","-99.000","-99.000","-99.000","7.400","","6.300",""
"C0F9K0","2020-04-20 03:00:00","30.000","200.000","0.800","24.000","0.940","1007.200","","0.000","-99.000","-99.000","-99.000","24.800","","24.000",""
"C0AH90","2020-04-20 03:00:00","660.000","0.000","0.000","15.500","0.990","941.800","","0.000","-99.000","-99.000","-99.000","17.300","","15.500",""
"C0W150","2020-04-20 03:00:00","42.000","0.000","0.000","21.900","0.990","1007.400","","0.000","-99.000","-99.000","-99.000","22.100","","21.900",""
"C0F000","2020-04-20 03:00:00","273.000","0.000","0.000","22.100","1.000","978.500","","0.000","-99.000","-99.000","-99.000","22.900","","22.100",""
"C0M860","2020-04-20 03:00:00","578.000","0.000","0.000","20.100","0.590","947.600","","-99.000","-99.000","-99.000","-99.000","20.700","","19.600",""
"C0K410","2020-04-20 03:00:00","20.000","0.000","0.000","24.000","0.910","1008.600","","0.000","-99.000","-99.000","-99.000","24.100","","23.800",""
"C0R140","2020-04-20 03:00:00","740.000","309.000","0.400","21.200","0.410","932.300","","0.000","-99.000","-99.000","-99.000","22.900","","21.200",""
"C0V800","2020-04-20 03:00:00","256.000","0.000","0.200","20.400","0.810","981.500","","0.000","-99.000","-99.000","-99.000","21.900","","20.400",""
"C0S830","2020-04-20 03:00:00","288.000","276.000","1.800","24.900","0.810","979.900","","0.000","-99.000","-99.000","-99.000","25.600","","24.800",""
"C0S920","2020-04-20 03:00:00","98.000","0.000","0.100","21.700","0.770","995.700","","0.000","-99.000","-99.000","-99.000","23.600","","21.600",""
"C0V640","2020-04-20 03:00:00","35.000","67.000","0.600","23.700","0.980","1007.900","","0.000","-99.000","-99.000","-99.000","25.800","","23.600",""
"C0AH80","2020-04-20 03:00:00","68.000","110.000","0.400","22.100","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","22.600","","22.100",""
"C0K250","2020-04-20 03:00:00","12.000","0.000","0.000","22.000","0.980","1010.700","","0.000","-99.000","-99.000","-99.000","23.100","","22.000",""
"C0R840","2020-04-20 03:00:00","536.000","110.000","1.800","23.300","0.460","951.700","","0.000","-99.000","-99.000","-99.000","23.500","","22.600",""
"C0I410","2020-04-20 03:00:00","180.000","209.000","1.300","22.500","0.850","991.200","","0.000","-99.000","-99.000","-99.000","24.300","","22.500",""
"C0M410","2020-04-20 03:00:00","245.000","3.000","0.400","18.800","0.900","980.800","","0.000","-99.000","-99.000","-99.000","21.100","","18.800",""
"C0F9Z0","2020-04-20 03:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-04-20 03:00:00","26.000","105.000","0.600","24.900","0.900","1007.700","","0.000","-99.000","-99.000","-99.000","26.000","","24.800",""
"C0U650","2020-04-20 03:00:00","442.000","0.000","0.000","21.900","0.870","963.200","","0.000","-99.000","-99.000","-99.000","22.400","","21.500",""
"C0D660","2020-04-20 03:00:00","65.000","111.000","0.700","23.500","0.790","1005.000","","0.000","-99.000","-99.000","-99.000","24.700","","23.500",""
